name,artists,release_date,danceability,energy,valence,acousticness,speechiness,instrumentalness,duration_ms,score,percentile,already_charted_in_tw
Mr. Kelly,['Michael Hayes'],1988-01-01,0.794,0.113,0.612,0.5720000000000001,0.0673,0.0757,162333,0.7936617037651921,99.75416935154199,False
Our Solstice Walk,['Caural'],2004-01-01,0.722,0.545,0.551,0.133,0.0767,0.0898,254000,0.793617255057734,99.75403077733202,False
No. 394a,['Anthony Braxton'],2017-10-12,0.539,0.368,0.345,0.905,0.795,0.0907,355787,0.793611229266391,99.75389220312208,False
Bloodflame,['Scratching Post'],,0.351,0.797,0.779,0.00255,0.037,0.0969,165107,0.7935958048490458,99.75375362891212,False
Adagio,['Luxury Drive'],2014-05-05,0.515,0.218,0.319,0.12,0.0292,0.0968,227319,0.7935813025615354,99.75361505470217,False
It's a Low Down Dirty Shame,['Big Bill Broonzy'],1990-08-28,0.638,0.0517,0.6890000000000001,0.986,0.0547,0.0927,173600,0.7935696337867887,99.75347648049222,False
Dead Men Tell No Tales,['Cypress Hill'],1998-10-06,0.644,0.426,0.054,0.000306,0.6409999999999999,0.0607,171240,0.7935551611291226,99.75333790628225,False
Mir,['The Bats'],2005-08-23,0.487,0.731,0.741,0.00625,0.0299,0.0948,210107,0.7935412826737117,99.75319933207231,False
My Heart Is Bleeding Dub Vocal Mix - Dub Vocal Mix,['Gregory Isaacs'],2008-01-01,0.8390000000000001,0.604,0.636,0.00649,0.0642,0.0776,227027,0.7935220974726778,99.75306075786236,False
Dido Song on the Radio,['ABSRDST'],2020-05-22,0.624,0.693,0.474,0.00407,0.046,0.0959,220094,0.7935188549736348,99.7529221836524,False
Die Fledermaus: Act II: Ein Souper Heut' Uns Winkt,"['Rohangiz Yachmi-Caucig', 'Bratislava City Chorus', 'Alfred Werner', 'Josef Hopferwieser', 'John Dickie', 'Slovak Radio Symphony Orchestra', 'Brigitte Karwautz', 'Andrea Martin', 'Gabriele Fontana', 'Johann Strauss II', 'Karl Haffner', 'Richard Genée']",1995-01-31,0.514,0.295,0.698,0.955,0.0501,0.0961,86000,0.7935121700909675,99.75278360944245,False
rootin4?,['dj blackpower'],2020-10-31,0.657,0.784,0.698,0.0223,0.315,0.064,114194,0.7935099715970225,99.75264503523249,False
Watch Your Back,['Armand Van Helden'],2000-01-01,0.77,0.8640000000000001,0.6709999999999999,0.00372,0.38,0.0968,503687,0.7935019363441745,99.75250646102253,False
Pelo Suelto,['Gloria Trevi'],1991-07-23,0.965,0.583,0.672,0.122,0.0751,0.0707,207400,0.793500562214636,99.75236788681259,False
Scale,"['SwuM', 'shamana']",2015-10-16,0.342,0.733,0.344,0.0038799999999999,0.157,0.0951,91744,0.7934777457596426,99.75222931260264,False
Saraswati,['James Hardway'],2002-01-01,0.757,0.789,0.948,0.0867,0.0371,0.0871,289293,0.7934730825562187,99.75209073839267,False
Stick of Rock,['Stoneygate'],2016-11-30,0.7290000000000001,0.5820000000000001,0.865,0.4679999999999999,0.0282,0.0983,306048,0.793460216335951,99.75195216418273,False
El Paso Rock,['Long John Hunter'],,0.6659999999999999,0.6609999999999999,0.91,0.162,0.0454,0.0792,177427,0.7934518211413304,99.75181358997277,False
Scorpio eyes,['Danny Denial'],2020-06-12,0.861,0.782,0.6409999999999999,0.00667,0.0694,0.0836,248213,0.7934497553844965,99.75167501576281,False
"Suite in A Major, BWV 832: V. Gigue","['Johann Sebastian Bach', 'Aapo Häkkinen']",2015-05-05,0.42,0.708,0.775,0.659,0.0459,0.0984,50467,0.7934369034034101,99.75153644155286,False
Down At Carmolita's,"['Charlie Waller', 'Randall Hylton']",2011-10-30,0.726,0.3670000000000001,0.552,0.5760000000000001,0.0341,0.0931,188373,0.7934358142741001,99.7513978673429,False
The Hop,['Luke'],1993-06-14,0.841,0.994,0.509,0.00483,0.166,0.0896,248907,0.7934355787098458,99.75125929313296,False
Bridge & Tunnel,['Ming & Ping'],2009-08-31,0.602,0.897,0.643,0.000179,0.0434,0.0994,237800,0.7934307209660426,99.751120718923,False
Society,['Nuclear Socketts'],2007-09-03,0.46,0.856,0.664,0.000416,0.0466,0.0959,158013,0.7933921468760663,99.75098214471305,False
Ready or Not This Party's Hot,['Tyrone Smith'],2012-06-12,0.595,0.502,0.665,0.00135,0.0377,0.0886,249814,0.7933771488192354,99.7508435705031,False
Light in the Darkness - Reprise,['Glass Apple Bonzai'],2016-11-18,0.441,0.525,0.325,0.123,0.057,0.0914,64727,0.7933758150115766,99.75070499629314,False
Midnight Flyer,['Paul Craft'],,0.6,0.637,0.836,0.162,0.0347,0.0846,177893,0.7933749967224023,99.75056642208318,False
That Girl of Mine,['Radoslav Lorkovic'],1995-06-10,0.6,0.336,0.838,0.175,0.0446,0.0823,248333,0.7933742349961296,99.75042784787324,False
Sure Nuff N Yes I Do - (1967 Demo),['Captain Beefheart'],1999-06-22,0.435,0.8079999999999999,0.884,0.1689999999999999,0.0644,0.0895,129173,0.7933554471813394,99.75028927366328,False
Under Attack,['Woodhands'],2008-04-01,0.57,0.72,0.905,0.00156,0.0302,0.084,199987,0.79333206979345,99.75015069945331,False
Greatest That Never Lived,['Brother Ali'],2019-11-01,0.467,0.843,0.7290000000000001,0.644,0.433,0.0853,116707,0.7933129656044433,99.75001212524337,False
Alles wird besser,['Silly'],1997-04-15,0.6779999999999999,0.848,0.8640000000000001,0.0173,0.0496,0.089,254907,0.7933118860031617,99.74987355103342,False
Set Crac,['Madlib'],2014-07-15,0.324,0.8690000000000001,0.625,0.0261,0.16,0.0942,120133,0.7933085387685976,99.74973497682346,False
Augustine,['The Chairman Dances'],2016-08-26,0.474,0.795,0.74,0.0042899999999999,0.0318,0.0917,156278,0.7933072222727925,99.7495964026135,False
Daylight,['Cody Chesnutt'],,0.8340000000000001,0.787,0.8190000000000001,0.727,0.434,0.0591,49013,0.7932683434410678,99.74945782840355,False
Saint Simon,"[""Pickin' On Series"", 'Iron Horse']",2007-01-09,0.7240000000000001,0.45,0.754,0.578,0.0305,0.0951,245707,0.7932476179951539,99.74931925419361,False
L'amour,"[""Gigi D'Agostino""]",2006-01-10,0.77,0.755,0.665,0.179,0.0364,0.0896,212520,0.7932326355335332,99.74918067998365,False
A Kissed Fist And...,['Victor! Fix The Sun'],2007-06-08,0.441,0.69,0.887,0.00892,0.0629,0.0856,176533,0.7932079376254993,99.7490421057737,False
Bayou Woman,['Tony Joe White'],1995-07-18,0.606,0.742,0.914,0.0492,0.0282,0.092,278000,0.793203651609319,99.74890353156374,False
Bashad,"['Sussan Deyhim', 'Keith Leblanc', 'Doug Wimbish']",2001-01-02,0.5770000000000001,0.826,0.8959999999999999,0.0512,0.0491,0.0946,270933,0.7931786299590292,99.74876495735379,False
Sampler Song,['Bill Staines'],,0.58,0.379,0.64,0.409,0.0351,0.0937,202107,0.7931625597760089,99.74862638314383,False
5002,['OOIOO'],,0.645,0.727,0.3929999999999999,0.0339,0.0594,0.0968,202960,0.7931619433787485,99.74848780893389,False
That's The Way It Goes,['999'],,0.696,0.319,0.755,0.951,0.0545,0.0962,188160,0.7931433088358366,99.74834923472392,False
Killer,['Reneé Dunaway'],2010-12-21,0.8340000000000001,0.423,0.486,0.0042299999999999,0.0597,0.077,224560,0.7931300885557785,99.74821066051398,False
Switchback - Copy Paste Repeat Remix,"['Celldweller', 'Copy Paste Repeat']",2018-02-08,0.691,0.921,0.6559999999999999,0.00801,0.142,0.0832,171429,0.793107840212273,99.74807208630402,False
Kool Operator,"['Inner Circle', 'Buju Banton']",2010-12-14,0.8420000000000001,0.675,0.735,0.00337,0.146,0.0662,175899,0.7930999946638723,99.74793351209406,False
Lonesome Pine,['Blue Highway'],2006-04-25,0.725,0.583,0.8909999999999999,0.76,0.0287,0.0943,188440,0.7930983346591928,99.74772565077913,False
Lonesome Pine,['Blue Highway'],2005-04-19,0.725,0.583,0.8909999999999999,0.76,0.0287,0.0943,188440,0.7930983346591928,99.74772565077913,False
Be Mah Lovah,['Her & Kings County'],2009-06-01,0.607,0.8390000000000001,0.939,0.000183,0.0302,0.0825,178813,0.793092533682587,99.7475177894642,False
Blue Satin Pillow - 2015 Japan Remaster,['Bread'],2017-10-27,0.63,0.696,0.955,0.15,0.0365,0.0777,149720,0.7930706878678709,99.74737921525426,False
Talk to Me,['Jimi Bari'],2006-01-01,0.728,0.1159999999999999,0.223,0.00266,0.063,0.0828,243213,0.7930654569331093,99.7472406410443,False
Свалим,['ЩЕНКИ'],2015-04-23,0.6940000000000001,0.569,0.7290000000000001,0.419,0.3779999999999999,0.0678,166000,0.7930567799360031,99.74710206683433,False
Bad Night,['Joshua Speers'],2020-05-08,0.691,0.7120000000000001,0.7879999999999999,0.0042899999999999,0.0362,0.0828,212853,0.7930482274340797,99.74696349262439,False
Love At The Hop,['BMX Bandits'],2003-09-29,0.6609999999999999,0.562,0.846,0.0798,0.0297,0.0774,183213,0.7930267746276367,99.74682491841443,False
No Problem (feat. Flinch & My Name Is Kay),"['Diplo', 'My Name Is Kay', 'Flinch']",2012-03-13,0.703,0.942,0.446,0.00149,0.122,0.0958,218868,0.7930232984913417,99.74661705709951,False
No Problem (feat. Flinch & My Name Is Kay),"['Diplo', 'My Name Is Kay', 'Flinch']",2012-06-12,0.703,0.942,0.446,0.00149,0.122,0.0958,218868,0.7930232984913417,99.74661705709951,False
E.V.A.,['Mycelia'],2018-10-12,0.62,0.875,0.596,5.2e-05,0.0921,0.0922,196250,0.7929889377514096,99.74640919578457,False
Here to Stay,['DaeShawn Forrest'],2020-10-23,0.938,0.7070000000000001,0.3289999999999999,0.7,0.107,0.0994,183051,0.792985960643481,99.74627062157462,False
Filthy Dub,['The Expendables'],2004-09-28,0.636,0.506,0.4970000000000001,0.00281,0.0637,0.0998,341293,0.792976336360987,99.74613204736467,False
Lowdown,['Boz Scaggs'],,0.6659999999999999,0.8029999999999999,0.935,0.0912,0.0604,0.0934,315627,0.7929716790557304,99.74599347315471,False
Cry for Another,['Claude Fontaine'],2019-04-26,0.85,0.4920000000000001,0.921,0.659,0.0434,0.0839,219080,0.7929575514347952,99.74585489894476,False
King of the Second Line,['Dr. Michael White'],,0.794,0.452,0.875,0.36,0.0726,0.0786,242453,0.7929496189516485,99.7457163247348,False
Night Time In the Switching Yard,['Warren Zevon'],2018-08-07,0.799,0.883,0.964,0.0288,0.0493,0.0818,259320,0.7929430708156671,99.74550846341987,False
Night Time in the Switching Yard - 2007 Remaster,['Warren Zevon'],1978-06-01,0.799,0.883,0.964,0.0288,0.0493,0.0818,259320,0.7929430708156671,99.74550846341987,False
"Sonata in G Major, BuxWV 271: Allegro -","['Dietrich Buxtehude', 'John Holloway', 'Ursula Weiss', 'Jaap Ter Linden', 'Lars Ulrik Mortensen']",,0.423,0.291,0.914,0.83,0.0351,0.0875,59560,0.7929377946035985,99.74530060210495,False
dogs,['S. Robertson'],2004-01-01,0.7490000000000001,0.551,0.785,0.419,0.258,0.0721,188600,0.7929249797880277,99.74516202789499,False
Herlocker,['Arrogance'],2016-02-08,0.363,0.89,0.86,0.00114,0.061,0.0976,193133,0.7929055906505682,99.74502345368504,False
labis toubo,['Setona'],2004-06-29,0.8740000000000001,0.888,0.964,0.6990000000000001,0.0777,0.0963,256627,0.7928967119614537,99.74488487947508,False
El Baile del Muñeco - En Vivo,['Dulce Banda'],2015-04-28,0.705,0.938,0.926,0.1009999999999999,0.0376,0.0884,224600,0.79288967732897,99.74474630526512,False
Chisme,['Puya'],2009-08-05,0.62,0.8420000000000001,0.907,0.0278,0.0756,0.0819,186867,0.7928796425350834,99.74460773105517,False
Ramona,['The Smashing Pumpkins'],2020-11-27,0.71,0.677,0.467,0.00805,0.0316,0.0931,228160,0.7928381283052343,99.74446915684521,False
Hi!,['FVLCRVM'],2017-06-01,0.721,0.38,0.605,0.456,0.479,0.0595,161754,0.7928323805890096,99.74433058263527,False
Pala,['Marimba Orquesta Sonora Ideal'],2016-01-11,0.6729999999999999,0.392,0.644,0.021,0.0529,0.0836,268159,0.7928231032008374,99.74419200842532,False
Ten Piedad De Mi: Mercy Mercy Me (The Ecology),"['Marvin Gaye', 'Ottmar Liebert + Luna Negra']",,0.6940000000000001,0.451,0.835,0.617,0.0289,0.095,246093,0.7928104378712243,99.74405343421536,False
You Got Me Wrong (Travesty),['3am'],2014-07-08,0.7659999999999999,0.522,0.687,0.237,0.0274,0.0968,339302,0.7927799028651208,99.7439148600054,False
What Goes Around...Comes Around - Sebastien Leger Remix (Radio Edit),"['Justin Timberlake', 'Sébastien Léger']",2010-09-17,0.85,0.816,0.708,0.000657,0.0927,0.0817,253920,0.7927484085914311,99.74377628579545,False
Moving in Stereo,['The Cars'],2002-02-19,0.718,0.5429999999999999,0.37,0.0606,0.0372,0.0988,286107,0.7926895168843686,99.74349913737555,False
Moving in Stereo,['The Cars'],1978-06-06,0.718,0.5429999999999999,0.37,0.0606,0.0372,0.0988,286107,0.7926895168843686,99.74349913737555,False
Moving in Stereo,['The Cars'],1999-05-04,0.718,0.5429999999999999,0.37,0.0606,0.0372,0.0988,286107,0.7926895168843686,99.74349913737555,False
Explorer - Original,['Tilt'],2005-01-24,0.6629999999999999,0.535,0.371,0.0079,0.0353,0.0909,199040,0.7926868716076463,99.74322198895564,False
Stranger In My Life,['Grant Miller'],2010-06-25,0.6,0.927,0.8059999999999999,0.00216,0.0376,0.0984,269880,0.7926587320456265,99.74308341474568,False
Dame D'Eso (Live Version),['Ilegales'],1999-10-26,0.664,0.8740000000000001,0.8959999999999999,0.0069599999999999,0.0797,0.0956,340000,0.7926443429629761,99.74294484053573,False
Miami Vibes,['C.$hrewd'],2020-08-31,0.615,0.4539999999999999,0.369,0.728,0.21,0.0942,123455,0.7926374528950706,99.74280626632577,False
"One Drop, One Life",['Melt-Banana'],2007-04-24,0.365,0.99,0.214,0.0055899999999999,0.476,0.0834,55427,0.7926176945848975,99.74266769211582,False
Relli Speaks,['Nique'],2016-11-28,0.615,0.104,0.742,0.105,0.952,0.0,27326,0.792608220591852,99.74252911790586,False
Don't Go Knocking Me of My Feet,['Fish On Friday'],2010-10-30,0.6459999999999999,0.7440000000000001,0.939,0.0939,0.0303,0.0832,207160,0.7926009206002077,99.74239054369592,False
Moonglow Picnic,"['Richie Cole', 'Boots Randolph']",2008-11-24,0.652,0.2319999999999999,0.488,0.642,0.0462,0.0929,163200,0.7925979733694067,99.74225196948596,False
Dogs Chase Cats,['Andy J Forest'],2010-08-16,0.627,0.589,0.743,0.246,0.136,0.0894,260253,0.7925959831379317,99.742113395276,False
Fill Me Up A Bottle,"['J.E. Mainer', 'His Mountaineers']",2000-04-28,0.487,0.392,0.964,0.39,0.0459,0.0806,143560,0.7925883117235594,99.74197482106605,False
Love Action (I Believe in Love),['The Human League'],2008-09-01,0.679,0.805,0.7070000000000001,0.0114,0.0326,0.0976,298293,0.79255173251107,99.7418362468561,False
The End,['Milanese'],2009-06-15,0.7979999999999999,0.371,0.273,0.00474,0.152,0.0808,248653,0.7925285194167379,99.74169767264614,False
Mi Name Gregory (Accoustic),"['Gregory Isaacs', 'Skycru']",2018-07-23,0.621,0.296,0.851,0.556,0.0661,0.088,235173,0.7925275231135465,99.7415590984362,False
Do You Know? (Transition),['Madlib'],2009-02-10,0.647,0.501,0.5529999999999999,0.176,0.246,0.0701,127627,0.7925095795641672,99.74142052422623,False
Hard Hearted,['Old & In The Way'],1996-02-19,0.522,0.485,0.913,0.355,0.0386,0.085,165533,0.7925015791767032,99.74121266291131,False
Hard Hearted,['Old & In The Way'],1997-06-17,0.522,0.485,0.913,0.355,0.0386,0.085,165533,0.7925015791767032,99.74121266291131,False
You're Under Arrest,['Miles Davis'],1985-09-09,0.675,0.514,0.738,0.0855,0.124,0.0923,373133,0.7924843362318877,99.74100480159638,False
Going Around,['The Fuglees'],2003-01-20,0.5,0.957,0.901,0.00655,0.0347,0.0977,235853,0.7924736332202,99.74086622738642,False
Death of Manolete,"['10,000 Maniacs']",1990-09-25,0.3979999999999999,0.918,0.703,0.00148,0.1639999999999999,0.0997,232867,0.7924729272228095,99.74072765317646,False
Body Language (feat. Coco Bunni),"['Blee', 'Coco Bunni']",2016-05-13,0.737,0.4579999999999999,0.715,0.4679999999999999,0.268,0.0781,241501,0.7924714844819623,99.74058907896651,False
Memoire Pirate,['Order89'],2019-10-18,0.612,0.841,0.601,0.00456,0.027,0.0948,193367,0.7924455719008787,99.74045050475657,False
I'm Your Lover Man,['Johnie B. Sanders'],2004-01-01,0.64,0.7759999999999999,0.6459999999999999,0.1159999999999999,0.0285,0.0962,222573,0.7924416033422879,99.74031193054661,False
Windmill and Watertower,['No Trigger'],2012-02-21,0.355,0.984,0.595,0.000865,0.126,0.0927,66693,0.7924208115111341,99.74017335633664,False
Making the Call,['Lil Truth'],2018-12-22,0.922,0.474,0.384,0.0246,0.358,0.0569,187917,0.792403583310451,99.7400347821267,False
A.E.O.C.,['Edan'],,0.695,0.747,0.455,0.00817,0.198,0.0819,183547,0.7923781604789973,99.73989620791674,False
Sugar Tree Stomp,['Kenny Baker'],,0.622,0.539,0.914,0.794,0.0403,0.0938,156093,0.7923745920363054,99.73975763370679,False
Ready Fire Aim,['The Rakehells'],2010-09-21,0.428,0.929,0.474,0.000192,0.075,0.0995,116613,0.7923527383090513,99.73961905949685,False
Como Plumas en el Viento,['Chus Alonso'],2008-01-01,0.56,0.5770000000000001,0.961,0.0558,0.0386,0.0723,133240,0.7923495373931112,99.73948048528688,False
Shut Up And Drive,['Rihanna'],2008-03-18,0.737,0.815,0.743,0.00078,0.0362,0.0849,213600,0.7923456663136178,99.73934191107693,False
Where's All That Pussy Grabbin' I Voted For?,['Sync'],2018-03-12,0.789,0.444,0.632,0.0558,0.0314,0.081,255999,0.7923420132748307,99.73920333686698,False
I Like My Sailors with Coffee and Cigarettes,['Monkey Paw'],2005-03-01,0.48,0.799,0.899,5.1e-05,0.0279,0.0839,134760,0.7923306871014664,99.73906476265702,False
Celebration,['Sing n Play'],2013-10-25,0.8109999999999999,0.596,0.763,0.00642,0.0341,0.0768,237167,0.7923097795365815,99.73892618844707,False
Subject to Change,['Onceblind'],2000-01-01,0.471,0.7909999999999999,0.836,0.0563,0.135,0.0894,213267,0.7923093465883352,99.73878761423711,False
Best Things in Life Are Free,['The Drakes'],2001-01-01,0.63,0.84,0.735,0.0945,0.0313,0.091,184160,0.7923066391630547,99.73864904002716,False
Rock Me - Studio,['Larry Donn & The Killer Possum Band'],2008-07-30,0.53,0.588,0.807,0.129,0.0409,0.0819999999999999,142840,0.7922840868624335,99.73851046581721,False
Muscles,['Grandmaster Mele Mel'],2007-01-23,0.743,0.96,0.913,0.042,0.102,0.0847,252107,0.7922724125079691,99.73837189160726,False
"Concerto Grosso in D Major, Op. 1, No. 5: I. Largo","['Pietro Locatelli', 'Capella Istropolitana', 'Jaroslav Krcek']",1996-04-29,0.397,0.123,0.598,0.932,0.0415,0.098,77133,0.7922622404970607,99.7382333173973,False
Sad Bell,['Jim Lauderdale'],2015-09-25,0.73,0.5820000000000001,0.857,0.326,0.0337,0.0836,207773,0.7922514528067855,99.73809474318735,False
Love is...,['The Residents'],,0.7040000000000001,0.449,0.5589999999999999,0.469,0.417,0.0581,66880,0.7922364167945282,99.73795616897739,False
Zambia,"['Rikki Ililonga', 'Musi-O-Tunya']",2010-11-23,0.609,0.593,0.743,0.354,0.027,0.0936,198880,0.7922146175437348,99.73781759476744,False
One Of Lifes Little Games,['Scotty Torgerson'],,0.63,0.4639999999999999,0.75,0.8490000000000001,0.0279999999999999,0.0961,129733,0.7922016457302107,99.73767902055748,False
I Don't Care,['Vitamin String Quartet'],2020-02-14,0.7020000000000001,0.237,0.809,0.91,0.0591,0.0931,221080,0.7921897269940853,99.73754044634752,False
Chakra Sharks,['Morgan Delt'],2014-01-27,0.5589999999999999,0.889,0.489,0.0908,0.0403,0.0944,97625,0.7921719759512549,99.73740187213758,False
Crush on You,['Hadden Sayers'],2011-06-21,0.787,0.713,0.945,0.3229999999999999,0.0608,0.0757,161698,0.7921503408626887,99.73726329792763,False
They Arrive,['Lionize'],2011-02-08,0.542,0.728,0.7440000000000001,0.0127,0.0649,0.0852,166493,0.7921424139605932,99.73712472371767,False
Time After Time,['Young Chop'],2020-04-15,0.6729999999999999,0.608,0.4370000000000001,0.235,0.0769,0.0919,172931,0.7920912283736758,99.73698614950771,False
The Big Note,['Bo Ramsey'],,0.5770000000000001,0.511,0.6809999999999999,0.147,0.0306,0.0889,205413,0.7920910578930841,99.73684757529776,False
"Spirit of the Dancer - 7"" Version","['Evelyn ""Champagne"" King']",2001-02-19,0.892,0.5589999999999999,0.715,0.000709,0.0877,0.0669,205800,0.7920884356241827,99.7367090010878,False
DON'T JEALOUS ME,"['Tekno', 'Lord Afrixana', 'Mr Eazi', 'Yemi Alade']",2020-07-31,0.926,0.782,0.563,0.0194,0.1009999999999999,0.0718,156442,0.7920540868202361,99.73657042687786,False
"Jatekok (Games), Book 5: Virag az ember… (Bornemisza Peter mondasaibol, III. 3.) (Flowers we are… from the Sayings of Peter Bornemisza, III. 3.)","['György Kurtág', 'Jacob Greenberg']",2011-11-23,0.5820000000000001,0.000395,0.0,0.963,0.271,0.0901,53760,0.7920455493770286,99.73643185266789,False
